"","id","pSat_Pa","MW","NumOfAtoms","NumOfC","NumOfO","NumOfN","NumHBondDonors","NumOfConf","NumOfConfUsed","cc","ccco","hydroxyl_alkl","aldehyde","ketone","carboxylic_acid","ester","ether_alicyclic","nitrate","nitro","aromatic_hydroxyl","carbonylperoxynitrate","peroxide","hydroperoxide","carbonylperoxyacid","nitroester","trans_NumOfConf","trans_MW","trans_pSat_Pa"
"18558",101540,5.07125331e-10,359.992467556,32,7,15,2,4,229,4,0,0,2,0,0,0,0,0,2,0,0,0,1,1,1,0,5.10446987046803,18.9734674626437,-21.4022629417031
"18559",101548,1.84055163e-08,240.048131964,28,7,9,0,5,113,4,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,4.12974782428552,15.4934867594096,-17.8106154183491
"18560",101549,1.16732128e-10,285.033210172,30,7,11,1,4,41,1,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,3.04673833489958,16.8829265878875,-22.8711393103265
"18561",101551,2.03925827e-07,226.0324819,25,6,9,0,5,164,3,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,4.6179917680296,15.0343766714819,-15.4055095023555
"18562",101552,9.33535417e-09,271.017560108,27,6,11,1,4,91,24,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,3.87001294483637,16.462610974812,-18.4894571206617
"18563",101553,1.35720509e-07,249.012080804,24,7,9,1,3,20,8,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,2.45645605223158,15.7801166283396,-15.812668146669
"18564",101558,2.8558635e-06,186.016437912,19,7,6,0,2,7,3,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1.792789962521,13.6387843267646,-12.7661363087468
"18565",101565,5.44791863e-05,309.992073632,27,7,12,2,2,8,8,1,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,1.86606598307361,17.6065917664947,-9.8176918319908
"18566",101573,8.30942283e-07,190.011352532,19,6,7,0,3,12,8,1,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,2.10743589934447,13.7844605455564,-14.0007054993767
"18567",101587,2.04989099e-08,202.011352532,20,7,7,0,3,9,1,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1.93318204493176,14.2130697786228,-17.7028941278257
"18568",101588,9.25359318e-07,249.012080804,24,7,9,1,3,21,3,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,2.49267574854026,15.7801166283396,-13.89308372297
"18569",101589,3.33708613e-09,220.021917216,23,7,8,0,4,35,4,1,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,2.90549687924422,14.8331357849917,-19.5181678269019
"18570",101590,4.61208414e-08,218.006267152,21,7,8,0,3,15,2,1,1,2,0,1,0,0,0,0,0,0,0,1,0,1,0,2.25334338084266,14.7650352912548,-16.8920008979999
"18571",101605,1.24611569e-05,283.017560108,28,7,11,1,4,16,4,0,0,3,0,1,0,0,0,1,0,0,0,1,1,0,0,2.29739670999407,16.8231257532006,-11.292894199798
"18572",101607,0.00015253531,204.027002596,22,7,7,0,3,2,1,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,1.23114441334492,14.283802105742,-8.78811444773468
"18573",101622,0.0203678424999999,217.022251564,22,7,7,1,2,4,4,1,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1.5157165665104,14.7316751105908,-3.89379796991498
"18574",101633,0.000250243539,251.027730868,26,7,9,1,3,19,7,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,2.41894548148759,15.8438546720172,-8.29307595828406
"18575",101641,0.00571424753,267.022645488,27,7,10,1,3,19,1,0,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,2.41894548148759,16.3408275643555,-5.16479265619584
"18576",101643,7.38692572e-06,269.038295552,29,7,10,1,4,90,9,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,3.85720528222682,16.4023868858163,-11.8157989149711
"18577",101645,2.04178849e-06,267.022645488,27,7,10,1,3,23,2,0,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,2.56164150214581,16.3408275643555,-13.1016844234103
"18578",101646,9.3464876e-09,269.038295552,29,7,10,1,4,87,9,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,3.81817452588677,16.4023868858163,-18.4882652219769
"18579",101649,1.47803867e-07,240.048131964,28,7,9,0,5,192,26,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,4.84161630167738,15.4934867594096,-15.7273796650398
"18580",101654,0.00122883223,188.032087976,21,7,6,0,2,3,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,1.39038917031591,13.7124792789634,-6.70169096707369
"18581",101657,0.0399318238,307.976423568,25,7,12,2,1,28,28,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,2.71736144646663,17.5492570659843,-3.22058168401895
"18582",101664,0.170648152,309.992073632,27,7,12,2,2,48,8,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,3.19427550549515,17.6065917664947,-1.76815143287059
"18583",101673,5.25617614e-06,281.001910044,26,7,11,1,3,151,40,0,0,2,0,2,0,0,0,1,0,0,0,1,1,0,0,4.50498225026368,16.7631115859795,-12.1561067651669
"18584",101690,0.00230339818,234.99643074,21,6,9,1,2,8,1,0,0,1,0,2,0,0,0,0,1,0,0,1,1,0,0,1.86606598307361,15.3295932998889,-6.0733697768661
"18585",101696,0.00169072397,309.992073632,27,7,12,2,2,38,28,0,0,2,1,1,0,0,0,2,0,0,0,1,0,0,0,2.97807121571937,17.6065917664947,-6.38259845716226
"18586",101710,1.90044023e-08,315.007389348,30,7,13,1,4,289,17,0,0,1,0,1,0,0,0,1,0,0,0,1,3,0,0,5.47355331691849,17.7484475193748,-17.7785951846183
"18587",101713,2.61110602e-05,262.99134536,23,7,10,1,2,10,6,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1.99526231496888,16.2170079040494,-10.5531515709455
"18588",101714,0.0970320457,307.976423568,25,7,12,2,1,6,5,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1.71176985940971,17.5492570659843,-2.33271398699702
"18589",101718,0.0047871680199999,265.006995424,25,7,10,1,2,45,18,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,3.13302423372667,16.2790354574219,-5.34181626996068
"18590",101719,4.76821e-05,281.001910044,26,7,11,1,3,90,12,0,0,2,1,1,0,0,0,1,0,0,0,1,1,0,0,3.85720528222682,16.7631115859795,-9.95095449255291
"18591",101724,0.00027141104,373.971732112,31,7,16,2,3,133,30,0,0,1,0,1,0,0,0,1,0,0,1,1,2,0,0,4.33666117909647,19.338348743158,-8.21187613342473
"18592",101732,7.12686969e-05,220.021917216,23,7,8,0,3,45,23,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,3.13302423372667,14.8331357849917,-9.54905336060811
"18593",101747,1.22569227e-07,296.996824664,27,7,12,1,4,15,1,0,0,3,0,1,0,0,0,1,0,0,0,1,0,1,0,2.25334338084266,17.2335958135266,-15.9145898482135
"18594",101749,5.62854222e-06,267.022645488,27,7,10,1,4,108,27,0,0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,4.07405724145735,16.3408275643555,-12.0876600800693
"18595",101755,4.59004794e-06,312.991739284,28,7,13,1,4,56,7,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0,0,3.34546436385625,17.6915725497763,-12.2916200895019
"18596",101756,6.282576e-07,238.0324819,26,7,9,0,5,130,18,0,0,4,0,1,0,0,0,0,0,0,0,1,1,0,0,4.30708066683707,15.4283013290511,-14.2803155635008
"18597",101760,7.77369991e-06,281.001910044,26,7,11,1,4,31,5,0,0,3,0,1,1,0,0,1,0,0,0,1,0,0,0,2.80161534943718,16.7631115859795,-11.7647643280287
"18598",101767,0.000244017004,357.976817492,30,7,15,2,3,55,4,0,0,2,0,1,0,0,0,1,0,0,1,1,1,0,0,3.32742907270633,18.9202753016969,-8.31827264657461
"18599",101768,2.29883091e-06,236.016831836,24,7,9,0,4,29,2,0,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,2.74611929336248,15.3628393155692,-12.9831098642574
"18600",101776,3.61855039e-08,309.992073632,27,7,12,2,3,19,4,1,1,2,0,0,0,0,0,1,1,0,0,1,0,1,0,2.41894548148759,17.6065917664947,-17.1346072430655
"18601",101778,7.45612431e-05,325.986988252,28,7,13,2,3,22,17,1,1,2,0,0,0,0,0,0,1,0,1,1,1,0,0,2.5277074255111,18.0551097546373,-9.50388971524738
"18602",101780,1.71939553e-05,312.007723696,29,7,12,2,3,129,23,0,0,3,1,0,0,0,0,2,0,0,0,1,0,0,0,4.29711437268981,17.6637403653926,-10.9709526719595
"18603",101799,5.17760638e-07,315.007389348,30,7,13,1,5,111,18,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,4.10768274454015,17.7484475193748,-14.4737527902859
"18604",101801,1.25418727e-08,240.048131964,28,7,9,0,5,80,3,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,3.72329113327214,15.4934867594096,-18.1941929747734
"18605",101805,4.30018492e-07,315.007389348,30,7,13,1,5,106,9,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,4.05127533157315,17.7484475193748,-14.6594376245323
"18606",101811,1.91902395e-09,220.021917216,23,7,8,0,4,41,6,1,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0,3.04673833489958,14.8331357849917,-20.0714491395402
"18607",101823,0.0846126507,248.975695296,20,6,10,1,1,3,2,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,1.39038917031591,15.7789636952494,-2.46967148808828
"18608",101830,0.445013491,309.992073632,27,7,12,2,1,16,11,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,2.29739670999407,17.6065917664947,-0.809650680421511
"18609",101839,0.323740599,295.976423568,24,6,12,2,1,16,10,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,2.29739670999407,17.2039653443036,-1.12781270422783
"18610",101846,0.0124164248999999,309.992073632,27,7,12,2,2,14,11,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,2.20718334665857,17.6065917664947,-4.38873509415519
"18611",101849,0.000269601235,266.98625998,23,6,11,1,3,23,1,0,0,2,0,2,0,0,0,1,0,0,0,1,1,0,0,2.56164150214581,16.3397141951749,-8.21856659807608
"18612",101859,1.20833378e-06,316.002638316,29,6,13,2,4,171,26,0,0,3,0,0,0,0,0,2,0,0,0,1,1,0,0,4.67626197248062,17.7764630429115,-13.6262681886706
"18613",101890,0.0290455601,265.006995424,25,7,10,1,2,18,7,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,2.38002627459644,16.2790354574219,-3.53888964385372
"18614",101891,3.94902391e-05,312.007723696,29,7,12,2,2,28,6,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0,2.71736144646663,17.6637403653926,-10.1394570279867
"18615",101894,0.000140096636,312.007723696,29,7,12,2,2,23,6,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0,2.56164150214581,17.6637403653926,-8.87317811633001
"18616",101899,1.054,216.985866056,18,6,8,1,0,3,3,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1.39038917031591,14.7304401175253,0.0525924501191706
"18617",101904,0.20929367,291.981508948,24,7,11,2,0,15,15,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,2.25334338084266,17.0874664285844,-1.56401689365691
"18618",101908,0.0652128181,278.98625998,24,7,11,1,2,27,7,0,0,1,0,3,0,0,0,1,0,0,0,1,1,0,0,2.68787537952229,16.7028817866858,-2.73009923274635
"18619",101918,1.196,201.974967024,16,6,8,0,1,3,3,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,1.39038917031591,14.2117897192437,0.17898265552844
"18620",101925,0.0527863072999999,234.001181772,22,7,9,0,2,9,5,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,1.93318204493176,15.2970971681558,-2.94150345334153
"18621",101929,0.696289145,293.960773504,22,6,12,2,1,3,2,0,0,0,0,3,0,0,0,1,1,0,0,1,1,0,0,1.39038917031591,17.1452842934726,-0.361990266699891
"18622",101939,0.0855692042999999,295.976423568,24,6,12,2,1,15,13,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,2.25334338084266,17.2039653443036,-2.45842982341509
"18623",101947,0.0972611402,250.99134536,22,6,10,1,2,15,6,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,2.25334338084266,15.8427063773839,-2.33035575085909
"18624",101948,0.00198853165,297.992073632,26,6,12,2,2,28,14,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0,2.71736144646663,17.2624469190205,-6.2203587769232
"18625",101966,0.0004406323589999,269.001910044,25,6,11,1,3,66,27,0,0,1,0,1,0,0,0,1,0,0,0,1,2,0,0,3.51449703015775,16.4012776954724,-7.72729968326084
"18626",101969,0.0097383512799999,313.986988252,27,6,13,2,2,48,25,0,0,0,0,1,0,0,0,2,0,0,0,1,2,0,0,3.19427550549515,17.7196779951556,-4.63168344875663
"18627",101982,0.0007038085039999,297.992073632,26,6,12,2,3,15,3,0,0,2,0,1,0,0,0,1,1,0,0,1,1,0,0,2.25334338084266,17.2624469190205,-7.25900425017181
"18628",101985,3.1973781e-06,269.001910044,25,6,11,1,4,46,1,0,0,2,0,1,0,0,0,0,1,0,0,1,2,0,0,3.1537506243593,16.4012776954724,-12.6531794277541
"18629",101990,5.52384086e-06,253.006995424,24,6,10,1,3,33,10,0,0,1,0,1,0,0,0,0,1,0,0,1,2,0,0,2.8546586347325,15.9061936183362,-12.1064371316664
"18630",101994,1.93666761e-07,236.016831836,24,7,9,0,4,27,3,0,0,3,0,2,0,0,0,0,0,0,0,1,1,0,0,2.68787537952229,15.3628393155692,-15.4571268816715
"18631",102003,2.05562714e-05,266.98625998,23,6,11,1,3,27,9,0,0,2,0,2,0,0,0,1,0,0,0,1,1,0,0,2.68787537952229,16.3397141951749,-10.7923444859637
"18632",102007,1.10193012e-05,283.017560108,28,7,11,1,4,31,6,0,0,3,0,1,0,0,0,1,0,0,0,1,1,0,0,2.80161534943718,16.8231257532006,-11.4158621682284
"18633",102014,2.81535227e-07,284.996824664,26,6,12,1,4,69,8,0,0,2,0,1,0,0,0,1,0,0,0,1,2,0,0,3.56167860281532,16.8818489705364,-15.0830082568763
"18634",102027,6.34994834e-08,269.001910044,25,6,11,1,4,71,10,0,0,2,0,1,0,0,0,0,1,0,0,1,2,0,0,3.59234058326496,16.4012776954724,-16.5722340665139
"18635",102040,1.72167048e-08,238.0324819,26,7,9,0,4,79,3,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,3.70926726990516,15.4283013290511,-17.8773857151433
"18636",102049,2.46493286e-07,331.997552936,30,6,14,2,4,181,24,0,0,1,0,0,0,0,0,1,1,0,0,1,3,0,0,4.75667602094204,18.2208000081226,-15.2159310811571
"18637",102050,1.42193951e-05,331.997552936,30,6,14,2,4,153,7,0,0,1,0,0,0,0,0,1,1,0,0,1,3,0,0,4.52280047642625,18.2208000081226,-11.1609036731719
"18638",102061,3.7318344e-06,300.007723696,28,6,12,2,3,93,36,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,3.89533564124828,17.3207310381519,-12.498610648954
"18639",102064,3.39246996e-06,269.001910044,25,6,11,1,3,25,8,0,0,1,0,1,0,0,0,1,0,0,0,1,2,0,0,2.62652780440377,16.4012776954724,-12.5939523001034
"18640",102072,3.35485695e-09,252.011746456,25,7,10,0,4,73,1,0,0,2,1,1,0,0,0,0,0,0,0,1,2,0,0,3.62240377728799,15.8748778406638,-19.5128567052857
"18641",102073,6.90869338e-06,299.012474728,29,7,12,1,4,233,10,0,0,2,1,0,0,0,0,1,0,0,0,1,2,0,0,5.13105625715621,17.291977178102,-11.8827300292369
"18642",102080,1.99021935e-05,316.002638316,29,6,13,2,3,56,13,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,3.34546436385625,17.7764630429115,-10.8246806061776
"18643",102081,2.4840967e-07,287.012474728,28,6,12,1,4,234,28,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,5.13765286748198,16.9414425220522,-15.2081865584983
"18644",102094,6.5786049e-06,206.006267152,20,6,8,0,3,19,8,1,1,1,0,1,0,0,0,0,0,0,0,1,2,0,0,2.41894548148759,14.352918419332,-11.9316878563833
"18645",102097,0.000597036261,174.016437912,18,6,6,0,2,7,6,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1.792789962521,13.1915290210043,-7.42353270772272
"18646",102134,0.000194874719,283.017560108,28,7,11,1,3,36,11,0,0,1,0,1,0,0,0,1,0,0,0,1,2,0,0,2.93015605158352,16.8231257532006,-8.54315367253734
"18647",102135,1.26662286e-05,330.01828838,32,7,13,2,3,137,38,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,4.37538395782994,18.1664054887036,-11.2765712717146
"18648",102137,4.27013438e-06,238.0324819,26,7,9,0,4,40,3,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,3.02425214533222,15.4283013290511,-12.3638652604929
"18649",102138,8.16307804e-07,285.033210172,30,7,11,1,4,102,9,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,4.0047928005371,16.8829265878875,-14.0184743423241
"18650",102150,0.673474842,232.980780676,19,6,9,1,1,1,1,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,1,15.2637079596014,-0.395304637949668
"18651",102153,0.0864670308999999,218.006267152,21,7,8,0,2,3,3,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,1.39038917031591,14.7650352912548,-2.44799208336352
"18652",102162,0.00263437573,249.996096392,23,7,10,0,3,47,1,0,0,1,1,2,0,0,0,0,0,0,0,1,2,0,0,3.17416396802466,15.8112648574363,-5.93910903966852
"18653",102175,0.000150516004,265.006995424,25,7,10,1,2,12,1,0,0,0,0,2,0,0,0,0,1,0,0,1,2,0,0,2.10743589934447,16.2790354574219,-8.80144114055849
"18654",102184,0.000114988022,206.006267152,20,6,8,0,2,18,2,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,2.38002627459644,14.352918419332,-9.07068259154743
"18655",102198,1.28719665e-05,328.002638316,30,7,13,2,3,58,38,0,0,2,0,1,0,0,0,2,0,0,0,1,1,0,0,3.38086942640191,18.1108431144439,-11.2604587508257
"18656",102202,6.0098043e-06,299.012474728,29,7,12,1,4,181,5,0,0,2,0,1,0,0,0,1,0,0,0,1,2,0,0,4.75667602094204,17.291977178102,-12.0221183723433
"18657",102221,5.48458592e-05,202.011352532,20,7,7,0,1,10,9,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1.99526231496888,14.2130697786228,-9.81098386725596
"18658",102222,7.4486408e-05,215.990617088,19,7,8,0,1,25,21,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,2.62652780440377,14.6966192400838,-9.50489389217652
"18659",102223,3.68056733e-06,218.006267152,21,7,8,0,2,82,40,0,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,3.75097487993541,14.7650352912548,-12.5124436519049
"18660",102233,0.0100066191999999,294.9811746,25,7,12,1,1,73,40,0,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,3.62240377728799,17.1750159999925,-4.60450848496052
"18661",102241,0.000311161252,203.990617088,18,6,8,0,2,34,6,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,2.88033946612744,14.2825283856886,-8.07519928498037
"18662",102260,0.122378762,172.000787848,16,6,6,0,0,7,7,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1.792789962521,13.114907084993,-2.10063443703094
"18663",102270,1.151,170.021523292,18,7,5,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,13.0392301648525,0.140631129739746
"18664",102272,0.0288981693,215.990617088,19,7,8,0,1,6,5,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,1.71176985940971,14.6966192400838,-3.54397703189096
"18665",102287,0.97651972,231.00151612,21,7,8,1,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,15.198734030175,-0.0237603342968584
"18666",102292,1.50453773e-06,324.044109204,34,9,11,2,2,151,40,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,4.50498225026368,18.0012252139681,-13.4070248630917
"18667",102305,2.80399088e-05,266.98625998,23,6,11,1,2,124,40,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,4.24645479813176,16.3397141951749,-10.4818817482996
"18668",102310,0.0156265451,219.985531708,19,6,9,0,2,14,13,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,2.20718334665857,14.8319092401484,-4.15878420184861
"18669",102348,1.42471272e-05,174.016437912,18,6,6,0,2,3,3,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,1.39038917031591,13.1915290210043,-11.1589552715736
"18670",102351,0.000256561975,234.99643074,21,6,9,1,2,7,6,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,1.792789962521,15.3295932998889,-8.26814030460464
"18671",102355,0.000739808678,250.99134536,22,6,10,1,2,14,4,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,2.20718334665857,15.8427063773839,-7.20911894843737
"18672",102365,4.93643337e-05,386.044503128,40,10,14,2,2,402,40,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,6.04321180606537,19.6480152465332,-9.91628238440915
"18673",102369,0.0138376714,174.05282342,22,7,5,0,1,10,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1.99526231496888,13.1929080729004,-4.28036059439356
"18674",102371,6.589,172.073558864,24,8,4,0,0,6,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1.71176985940971,13.1176811542284,1.88540159193168
"18675",102374,0.102237592,279.059030996,32,9,9,1,1,27,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2.68787537952229,16.705060041676,-2.28045584105594
"18676",102379,0.00693113432,295.053945616,33,9,10,1,1,73,37,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3.62240377728799,17.1771343831269,-4.97173179663517
"18677",102392,0.000140893206,261.08485182,33,10,7,1,1,51,16,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,3.25290254914646,16.1581203059019,-8.86750835881694
"18678",102397,1.19715666e-05,279.095416504,36,10,8,1,2,171,40,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,4.67626197248062,16.7061490626655,-11.3329761697651
"18679",102400,0.000282713218,308.085580092,37,10,9,2,1,90,40,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,3.85720528222682,17.552366794595,-8.17107753807903
"18680",102401,1.38323994e-05,279.095416504,36,10,8,1,2,150,40,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,4.49601113047992,16.7061490626655,-11.1884969349279
"18681",102402,0.00375949508,276.095750852,35,10,7,2,0,13,13,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2.15865384442158,16.6161292379423,-5.58347061783171
"18682",102406,6.70416175e-05,309.992073632,27,7,12,2,2,159,24,0,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,4.57529538040409,17.6065917664947,-9.61019697469487
"18683",102410,1.68951502e-05,341.981902872,29,7,14,2,2,122,27,0,0,0,0,2,0,0,0,1,1,0,0,1,1,1,0,4.22579037119899,18.4927527121302,-10.9884839476333
"18684",102412,0.00901629554,293.997159012,26,7,11,2,1,22,6,0,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0,2.5277074255111,17.1463453543897,-4.70872172327879
"18685",102419,0.0021452710299999,311.971338188,25,6,13,2,2,124,25,0,0,0,0,2,1,0,0,1,1,0,0,1,1,0,0,4.24645479813176,17.6627103862346,-6.14448938027188
"18686",102423,0.00145410579,313.986988252,27,6,13,2,2,242,35,0,0,0,0,2,0,0,0,1,1,0,0,1,2,0,0,5.1897281583927,17.7196779951556,-6.53336414460832
"18687",102430,1.433191e-05,297.992073632,26,6,12,2,3,25,13,0,0,2,0,1,0,0,0,1,1,0,0,1,1,0,0,2.62652780440377,17.2624469190205,-11.1530220381952
"18688",102433,0.0040342350499999,311.971338188,25,6,13,2,2,21,11,0,0,0,0,2,0,0,0,1,1,0,0,1,2,0,0,2.49267574854026,17.6627103862346,-5.51293857391905
"18689",102449,0.00464676578,249.012080804,24,7,9,1,1,38,14,0,0,0,1,2,0,0,0,0,1,0,0,1,1,0,0,2.97807121571937,15.7801166283396,-5.3715838325597
"18690",102453,4.6270129e-06,266.98625998,23,6,11,1,3,112,6,0,0,1,0,2,1,0,0,0,1,0,0,1,1,0,0,4.11874976160613,16.3397141951749,-12.2835990600597
"18691",102454,0.000338136627,282.9811746,24,6,12,1,3,82,4,0,0,1,0,2,0,0,0,0,1,0,0,1,1,1,0,3.75097487993541,16.8220443050183,-7.99206052226342
"18692",102457,0.0012800514499999,311.971338188,25,6,13,2,2,162,24,0,0,0,0,2,1,0,0,1,1,0,0,1,1,0,0,4.60102406051567,17.6627103862346,-6.660855006546
"18693",102466,0.000523358989,313.986988252,27,6,13,2,2,209,40,0,0,0,0,2,0,0,0,1,1,0,0,1,2,0,0,4.96642505069769,17.7196779951556,-7.55524292592477
"18694",102469,0.0024859850799999,266.98625998,23,6,11,1,2,64,5,0,0,0,0,2,0,0,0,0,1,0,0,1,1,1,0,3.4822022531845,16.3397141951749,-5.99708628752068
"18695",102484,0.000347405774,245.053551692,28,9,7,1,1,16,9,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,2.29739670999407,15.6541863950829,-7.96501708368514
"18696",102485,0.0003769144709999,306.069930028,35,10,9,2,1,37,6,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,2.95434028992534,17.494854387162,-7.88349226362883
"18697",102496,0.00114700899,292.054279964,32,9,9,2,1,42,19,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,3.0688438220957,17.0895956641461,-6.77059760302778
"18698",102502,2.364,231.074287136,29,9,6,1,1,24,14,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2.59455793396046,15.2011278244741,0.860355099543852
"18699",102504,8.96447025e-06,263.100501884,35,10,7,1,2,58,27,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,3.38086942640191,16.2203730500873,-11.6222415435622
"18700",102514,5.10725057e-06,234.110338296,34,10,6,0,3,112,40,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,4.11874976160613,15.3006646357601,-12.1848493474726
"18701",102517,0.018978108,265.006995424,25,7,10,1,2,27,3,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,2.68787537952229,16.2790354574219,-3.96446917464689
"18702",102520,0.0811005633,234.99643074,21,6,9,1,2,37,5,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,2.95434028992534,15.3295932998889,-2.5120653721389
"18703",102521,2.30748131e-05,250.99134536,22,6,10,1,2,28,2,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,2.71736144646663,15.8427063773839,-10.6767688772831
"18704",102526,1.31548864e-06,221.017166184,22,6,8,1,3,26,3,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,2.65761462090515,14.866646097355,-13.5413023720032
"18705",102527,9.81006746e-07,192.027002596,21,6,7,0,4,73,10,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,3.62240377728799,13.8573807985492,-13.8346865007482
"18706",102528,0.00120343836,142.026608672,16,6,4,0,1,3,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1.39038917031591,11.9174917105908,-6.72257251933572
"18707",102547,8.18206318e-05,322.064844648,36,10,10,2,1,68,40,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,3.54611384225967,17.9461651794471,-9.41098112366443
